FANTOM5_sample_id	FANTOM5_sample_name	treatment	cell_line	cancer	sex	add	OnTarget_cell_or_tissue	comments
CNhs12396	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day14, biol_rep1 (A1 T15)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12953	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day14, biol_rep2 (A2 T15)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12890	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day14, biol_rep3 (A3 T15)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12397	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day21, biol_rep1 (A1 T16)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12875	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day21, biol_rep2 (A2 T16)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12891	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day21, biol_rep3 (A3 T16)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs11919	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day28, biol_rep1 (A1 T17)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12876	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day28, biol_rep2 (A2 T17)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12892	Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification, day28, biol_rep3 (A3 T17)	Yes	Yes	Yes		No	SaOS-2	time courses
CNhs12073	Schwann Cells, donor1	No	No	No		Yes	Schwann cell	
CNhs12345	Schwann Cells, donor2	No	No	No		Yes	Schwann cell	
CNhs12621	Schwann Cells, donor3	No	No	No		Yes	Schwann cell	
CNhs11183	schwannoma cell line:HS-PSS, tech_rep1	No	Yes	Yes	male	Yes	HS-PSS	Malignant peripheral nerve sheath tumor
CNhs11245	schwannoma cell line:HS-PSS, tech_rep2	No	Yes	Yes	male	Yes	HS-PSS	Malignant peripheral nerve sheath tumor
CNhs10847	Sebocyte, donor1	No	No	No	male	Yes	sebocyte	
CNhs11951	Sebocyte, donor2	No	No	No	male	Yes	sebocyte	
CNhs11995	Sebocyte, donor3	No	No	No	male	Yes	sebocyte	
CNhs12851	seminal vesicle, adult	No	No	No	male	Yes	seminal vesicle	
CNhs11746	serous adenocarcinoma cell line:JHOS-2	No	Yes	Yes	female	Yes	JHOS-2	High grade ovarian serous adenocarcinoma
CNhs13508	serous adenocarcinoma cell line:SK-OV-3-R after co-culture with SOC-57-02-G, biol_rep1	Yes	Yes	Yes		No	SK-OV-3	
CNhs13099	serous adenocarcinoma cell line:SK-OV-3-R, biol_rep1	No	Yes	Yes	female	Yes	SK-OV-3	Ovarian serous cystadenocarcinoma
CNhs11827	serous cystadenocarcinoma cell line:HTOA	No	Yes	Yes	female	Yes	HTOA	Ovarian serous cystadenocarcinoma
CNhs10851	Sertoli Cells, donor1	No	No	No	male	Yes	Sertoli cell	
CNhs11974	Sertoli Cells, donor2	No	No	No	male	Yes	Sertoli cell	
CNhs10753	signet ring carcinoma cell line:Kato III	No	Yes	Yes	male	Yes	KATO III	Signet ring cell gastric adenocarcinoma
CNhs11270	signet ring carcinoma cell line:NUGC-4	No	Yes	Yes	female	Yes	NUGC-4	Signet ring cell gastric adenocarcinoma
CNhs13454	skeletal muscle - soleus muscle, donor1	No	No	No	male	Yes	skeletal muscle (soleus)	
CNhs11084	Skeletal muscle cells differentiated into Myotubes - multinucleated, donor1	No	No	No		Yes	myotube (embryo; derived from skeletal muscle cell)	
CNhs11984	Skeletal muscle cells differentiated into Myotubes - multinucleated, donor2	No	No	No	female	Yes	myotube (embryo; derived from skeletal muscle cell)	
CNhs12041	Skeletal muscle cells differentiated into Myotubes - multinucleated, donor3	No	No	No	female	Yes	myotube (embryo; derived from skeletal muscle cell)	
CNhs11083	Skeletal Muscle Cells, donor1	No	No	No		Yes	skeletal muscle cell (embryo)	
CNhs11983	Skeletal Muscle Cells, donor2	No	No	No	female	Yes	skeletal muscle cell (embryo)	
CNhs12040	Skeletal Muscle Cells, donor3	No	No	No	male	Yes	skeletal muscle cell (embryo)	
CNhs12053	Skeletal Muscle Cells, donor4	No	No	No		Yes	skeletal muscle cell (fetal)	
CNhs12056	Skeletal Muscle Cells, donor5	No	No	No		Yes	skeletal muscle cell (fetal)	
CNhs12060	Skeletal Muscle Cells, donor6	No	No	No		Yes	skeletal muscle cell (fetal)	
CNhs10869	Skeletal Muscle Satellite Cells, donor1	No	No	No		Yes	skeletal muscle satellite cell (fetal)	
CNhs11964	Skeletal Muscle Satellite Cells, donor2	No	No	No		Yes	skeletal muscle satellite cell (fetal)	
CNhs12008	Skeletal Muscle Satellite Cells, donor3	No	No	No		Yes	skeletal muscle satellite cell (fetal)	
CNhs10629	skeletal muscle, adult, pool1	No	No	No		Yes	skeletal muscle	
CNhs11776	skeletal muscle, fetal, donor1	No	No	No	male	Yes	skeletal muscle (fetal)	
CNhs13458	Skin - palm, donor1	No	No	No	male	Yes	skin (palm)	
CNhs11785	skin, adult, donor1	No	No	No	male	Yes	skin	
CNhs11774	skin, fetal, donor1	No	No	No	female	Yes	skin (fetal)	
CNhs14564	Small Airway Epithelial Cells donor2 (cytoplasmic fraction)	No	No	No	male	No	small airway epithelial cell	
CNhs14565	Small Airway Epithelial Cells donor2 (nuclear fraction)	No	No	No	male	No	small airway epithelial cell	
CNhs14563	Small Airway Epithelial Cells donor3 (cytoplasmic fraction)	No	No	No	male	No	small airway epithelial cell	
CNhs10884	Small Airway Epithelial Cells, donor1	No	No	No	female	Yes	small airway epithelial cell	
CNhs11975	Small Airway Epithelial Cells, donor2	No	No	No	male	Yes	small airway epithelial cell	
CNhs12016	Small Airway Epithelial Cells, donor3	No	No	No	male	Yes	small airway epithelial cell	
CNhs12583	Small Airway Epithelial Cells, donor3 (nuclear fraction)	No	No	No	male	No	small airway epithelial cell	
CNhs11885	small cell cervical cancer cell line:HCSC-1	No	Yes	Yes	female	Yes	HCSC-1	Human papillomavirus-related endocervical adenocarcinoma
CNhs11736	small cell gastrointestinal carcinoma cell line:ECC10	No	Yes	Yes	male	Yes	ECC10	Gastric small cell neuroendocrine carcinoma
CNhs12808	small cell lung carcinoma cell line:DMS 144					No		cell line does not exist on cellosaurus
CNhs11285	small cell lung carcinoma cell line:LK-2	No	Yes	Yes	male	Yes	LK-2	Squamous cell lung carcinoma
CNhs12809	small cell lung carcinoma cell line:NCI-H82	No	Yes	Yes	male	Yes	NCI-H82	Small cell lung carcinoma
CNhs11812	small cell lung carcinoma cell line:WA-hT	No	Yes	Yes	male	Yes	WA-hT	Small cell lung carcinoma
CNhs10630	small intestine, adult, pool1	No	No	No		Yes	small intestine	
CNhs11773	small intestine, fetal, donor1	No	No	No		Yes	small intestine (fetal)	
CNhs11734	small-cell gastrointestinal carcinoma cell line:ECC4	No	Yes	Yes	male	Yes	ECC4	Rectal adenocarcinoma
CNhs14183	Smooth muscle cells - airway, asthmatic, donor1	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14184	Smooth muscle cells - airway, asthmatic, donor2	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14186	Smooth muscle cells - airway, asthmatic, donor3	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14187	Smooth muscle cells - airway, asthmatic, donor4	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14188	Smooth muscle cells - airway, asthmatic, donor5	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14189	Smooth muscle cells - airway, asthmatic, donor6	No	No	No		No	airway smooth muscle cell	asthmatic donor
CNhs14190	Smooth muscle cells - airway, control, donor1	No	No	No		Yes	airway smooth muscle cell	
CNhs14191	Smooth muscle cells - airway, control, donor2	No	No	No		Yes	airway smooth muscle cell	
CNhs14192	Smooth muscle cells - airway, control, donor3	No	No	No		Yes	airway smooth muscle cell	
CNhs14193	Smooth muscle cells - airway, control, donor4	No	No	No		Yes	airway smooth muscle cell	
CNhs10838	Smooth Muscle Cells - Aortic, donor0	No	No	No	male	Yes	smooth muscle cell (aorta)	
CNhs12401	Smooth Muscle Cells - Aortic, donor0 (cytoplasmic fraction)	No	No	No	male	No	smooth muscle cell (aorta)	
CNhs12402	Smooth Muscle Cells - Aortic, donor0 (nuclear fraction)	No	No	No	male	No	smooth muscle cell (aorta)	
CNhs11085	Smooth Muscle Cells - Aortic, donor1	No	No	No	male	Yes	smooth muscle cell (aorta)	
CNhs11305	Smooth Muscle Cells - Aortic, donor2	No	No	No	male	Yes	smooth muscle cell (aorta)	
CNhs11309	Smooth Muscle Cells - Aortic, donor3	No	No	No	male	Yes	smooth muscle cell (aorta)	
CNhs12893	Smooth Muscle Cells - Bladder, donor1	No	No	No		Yes	smooth muscle cell (bladder)	
CNhs11086	Smooth Muscle Cells - Brachiocephalic, donor1	No	No	No		Yes	smooth muscle cell (brachiocephalic artery)	
CNhs11985	Smooth Muscle Cells - Brachiocephalic, donor2	No	No	No		Yes	smooth muscle cell (brachiocephalic artery)	
CNhs12043	Smooth Muscle Cells - Brachiocephalic, donor3	No	No	No		Yes	smooth muscle cell (brachiocephalic artery)	
CNhs10863	Smooth Muscle Cells - Brain Vascular, donor1	No	No	No		Yes	smooth muscle cell (brain vasculature; fetal)	
CNhs11900	Smooth Muscle Cells - Brain Vascular, donor2	No	No	No		Yes	smooth muscle cell (brain vasculature; fetal)	
CNhs12004	Smooth Muscle Cells - Brain Vascular, donor3	No	No	No		Yes	smooth muscle cell (brain vasculature; fetal)	
CNhs11328	Smooth Muscle Cells - Bronchial, donor1	No	No	No		Yes	smooth muscle cell (bronchi)	
CNhs12348	Smooth Muscle Cells - Bronchial, donor2	No	No	No		Yes	smooth muscle cell (bronchi)	
CNhs11087	Smooth Muscle Cells - Carotid, donor1	No	No	No		Yes	smooth muscle cell (carotid)	
CNhs11986	Smooth Muscle Cells - Carotid, donor2	No	No	No		Yes	smooth muscle cell (carotid)	
CNhs12044	Smooth Muscle Cells - Carotid, donor3	No	No	No		Yes	smooth muscle cell (carotid)	
CNhs10868	Smooth Muscle Cells - Colonic, donor1	No	No	No		Yes	smooth muscle cell (colon; fetal)	
CNhs11963	Smooth Muscle Cells - Colonic, donor2	No	No	No		Yes	smooth muscle cell (colon; fetal)	
CNhs12007	Smooth Muscle Cells - Colonic, donor3	No	No	No		Yes	smooth muscle cell (colon; fetal)	
CNhs11088	Smooth Muscle Cells - Coronary Artery, donor1	No	No	No	female	Yes	smooth muscle cell (coronary artery)	
CNhs11987	Smooth Muscle Cells - Coronary Artery, donor2	No	No	No	male	Yes	smooth muscle cell (coronary artery)	
CNhs12045	Smooth Muscle Cells - Coronary Artery, donor3	No	No	No	male	Yes	smooth muscle cell (coronary artery)	
CNhs11324	Smooth Muscle Cells - Esophageal, donor1	No	No	No		Yes	smooth muscle cell (esophagus)	
CNhs12727	Smooth Muscle Cells - Esophageal, donor2	No	No	No		Yes	smooth muscle cell (esophagus)	
CNhs11067	Smooth Muscle Cells - Internal Thoracic Artery, donor1	No	No	No	female	Yes	smooth muscle cell (internal thoracic artery)	
CNhs11988	Smooth Muscle Cells - Internal Thoracic Artery, donor2	No	No	No	male	Yes	smooth muscle cell (internal thoracic artery)	
CNhs12046	Smooth Muscle Cells - Internal Thoracic Artery, donor3	No	No	No	male	Yes	smooth muscle cell (internal thoracic artery)	
CNhs12595	Smooth Muscle Cells - Intestinal, donor1	No	No	No		Yes	smooth muscle cell (intestinal)	
CNhs11920	Smooth Muscle Cells - Prostate, donor1	No	No	No	male	Yes	smooth muscle cell (prostate)	
CNhs11976	Smooth Muscle Cells - Prostate, donor2	No	No	No	male	Yes	smooth muscle cell (prostate)	
CNhs11910	Smooth Muscle Cells - Prostate, donor3	No	No	No	male	Yes	smooth muscle cell (prostate)	
CNhs11089	Smooth Muscle Cells - Pulmonary Artery, donor1	No	No	No	male	Yes	smooth muscle cell (pulmonary artery)	
CNhs11989	Smooth Muscle Cells - Pulmonary Artery, donor2	No	No	No	female	Yes	smooth muscle cell (pulmonary artery)	
CNhs12047	Smooth Muscle Cells - Pulmonary Artery, donor3	No	No	No	female	Yes	smooth muscle cell (pulmonary artery)	
CNhs11090	Smooth Muscle Cells - Subclavian Artery, donor1	No	No	No	female	Yes	smooth muscle cell (subclavian artery)	
CNhs11990	Smooth Muscle Cells - Subclavian Artery, donor2	No	No	No	male	Yes	smooth muscle cell (subclavian artery)	
CNhs12048	Smooth Muscle Cells - Subclavian Artery, donor3	No	No	No	male	Yes	smooth muscle cell (subclavian artery)	
CNhs11329	Smooth Muscle Cells - Tracheal, donor1	No	No	No		Yes	smooth muscle cell (trachea)	
CNhs12567	Smooth Muscle Cells - Tracheal, donor2	No	No	No		Yes	smooth muscle cell (trachea)	
CNhs12894	Smooth Muscle Cells - Tracheal, donor3	No	No	No		Yes	smooth muscle cell (trachea)	
CNhs10839	Smooth Muscle Cells - Umbilical artery, donor0	No	No	No		Yes	smooth muscle cell (umbilical artery)	
CNhs11091	Smooth Muscle Cells - Umbilical Artery, donor1	No	No	No	female	Yes	smooth muscle cell (umbilical artery)	
CNhs11991	Smooth Muscle Cells - Umbilical Artery, donor2	No	No	No	female	Yes	smooth muscle cell (umbilical artery)	
CNhs12049	Smooth Muscle Cells - Umbilical Artery, donor3	No	No	No	female	Yes	smooth muscle cell (umbilical artery)	
CNhs12597	Smooth Muscle Cells - Umbilical Vein, donor1	No	No	No		Yes	smooth muscle cell (umbilical vein)	
CNhs12569	Smooth Muscle Cells - Umbilical Vein, donor2	No	No	No		Yes	smooth muscle cell (umbilical vein)	
CNhs13076	Smooth Muscle Cells - Umbilical Vein, donor3	No	No	No		Yes	smooth muscle cell (umbilical vein)	
CNhs11921	Smooth Muscle Cells - Uterine, donor1	No	No	No	female	Yes	smooth muscle cell (uterus)	
CNhs11927	Smooth Muscle Cells - Uterine, donor3	No	No	No	female	Yes	smooth muscle cell (uterus)	
CNhs11755	smooth muscle, adult, pool1	No	No	No	male	Yes	smooth muscle	
CNhs11869	somatostatinoma cell line:QGP-1	No	Yes	Yes	male	Yes	QGP-1	Pancreatic somatostatinoma
CNhs13807	spinal cord - adult, donor10196	No	No	No	female	Yes	spinal cord	
CNhs12227	spinal cord, adult, donor10252	No	No	No	female	Yes	spinal cord	
CNhs14222	spinal cord, adult, donor10258	No	No	No	female	Yes	spinal cord	
CNhs11764	spinal cord, fetal, donor1	No	No	No	female	Yes	spinal cord (fetal)	
CNhs14077	spinal cord, newborn, donor10223	No	No	No	male	Yes	spinal cord (newborn)	
CNhs11857	spindle cell sarcoma cell line:Hs 132.T	No	Yes	Yes	male	Yes	Hs 132.T	Spindle cell sarcoma
CNhs10631	spleen, adult, pool1	No	No	No	male	Yes	spleen	
CNhs10651	spleen, fetal, pool1	No	No	No		Yes	spleen (fetal)	
CNhs10741	splenic lymphoma with villous lymphocytes cell line:SLVL	No	Yes	Yes	female	Yes	VL51	Splenic marginal zone lymphoma
CNhs11252	squamous cell carcinoma cell line:EC-GI-10	No	Yes	Yes	male	Yes	EC-GI-10	Esophageal squamous cell carcinoma
CNhs11749	squamous cell carcinoma cell line:JHUS-nk1	No	Yes	Yes	female	Yes	JHUS-nk1	Cervical squamous cell carcinoma
CNhs11739	squamous cell carcinoma cell line:T3M-5	No	Yes	Yes	female	Yes	T3M-5	Thyroid gland squamous cell carcinoma
CNhs11273	squamous cell lung carcinoma cell line:EBC-1	No	Yes	Yes	male	Yes	EBC-1	Squamous cell lung carcinoma
CNhs14238	squamous cell lung carcinoma cell line:LC-1F	No	Yes	Yes	male	Yes	LC-1F	Squamous cell lung carcinoma
CNhs14240	squamous cell lung carcinoma cell line:RERF-LC-AI	No	Yes	Yes	male	Yes	RERF-LC-A1	Squamous cell lung carcinoma
CNhs11771	stomach, fetal, donor1	No	No	No	female	Yes	stomach (fetal)	
CNhs12852	submaxillary gland, adult	No	No	No	male	Yes	submaxillary gland	
CNhs13803	substantia nigra - adult, donor10196	No	No	No	female	Yes	substantia nigra	
CNhs12318	substantia nigra, adult, donor10252	No	No	No	female	Yes	substantia nigra	
CNhs14224	substantia nigra, adult, donor10258	No	No	No	female	Yes	substantia nigra	
CNhs14076	substantia nigra, newborn, donor10223	No	No	No	male	Yes	substantia nigra (newborn)	
CNhs11244	synovial sarcoma cell line:HS-SY-II	No	Yes	Yes	male	Yes	HS-SY-2	Monophasic synovial sarcoma
CNhs11068	Synoviocyte, donor1	No	No	No	female	Yes	synoviocyte	
CNhs11992	Synoviocyte, donor2	No	No	No	male	Yes	synoviocyte	
CNhs12050	Synoviocyte, donor3	No	No	No	male	Yes	synoviocyte	
CNhs10637	temporal lobe, adult, pool1	No	No	No		Yes	temporal lobe	
CNhs11772	temporal lobe, fetal, donor1, tech_rep1	No	No	No	female	Yes	temporal lobe (fetal)	
CNhs12996	temporal lobe, fetal, donor1, tech_rep2	No	No	No	female	Yes	temporal lobe (fetal)	
CNhs12639	tenocyte, donor1	No	No	No		Yes	tenocyte	
CNhs12640	tenocyte, donor2	No	No	No		Yes	tenocyte	
CNhs12641	tenocyte, donor3	No	No	No		Yes	tenocyte	
CNhs11878	teratocarcinoma cell line:NCC-IT-A3	No	Yes	Yes	male	Yes	NCC-IT-A3	Testicular embryonal carcinoma
CNhs11884	teratocarcinoma cell line:NCR-G1	No	Yes	Yes	male	Yes	NCR-G1	Testicular yolk sac tumor
CNhs11890	teratocarcinoma cell line:PA-1	No	Yes	Yes	female	Yes	PA-1	Ovarian mixed germ cell tumor
CNhs11876	testicular germ cell embryonal carcinoma cell line:ITO-II	No	Yes	Yes	male	Yes	ITO-II	Testicular embryonal carcinoma
CNhs12351	testicular germ cell embryonal carcinoma cell line:NEC14	No	Yes	Yes	male	Yes	NEC14	Testicular embryonal carcinoma
CNhs12362	testicular germ cell embryonal carcinoma cell line:NEC15	No	Yes	Yes	male	Yes	NEC15	Testicular embryonal carcinoma
CNhs11726	testicular germ cell embryonal carcinoma cell line:NEC8	No	Yes	Yes	male	Yes	NEC8	Testicular embryonal carcinoma
CNhs10632	testis, adult, pool1	No	No	No	male	Yes	testis	
CNhs12998	testis, adult, pool2	No	No	No	male	Yes	testis	
CNhs13794	thalamus - adult, donor10196	No	No	No	female	Yes	thalamus	
CNhs12314	thalamus, adult, donor10252	No	No	No	female	Yes	thalamus	
CNhs14223	thalamus, adult, donor10258, tech_rep1	No	No	No	female	Yes	thalamus	
CNhs14551	thalamus, adult, donor10258, tech_rep2	No	No	No	female	Yes	thalamus	
CNhs14084	thalamus, newborn, donor10223	No	No	No	male	Yes	thalamus (newborn)	
CNhs12858	throat, adult	No	No	No		Yes	throat	
CNhs11770	throat, fetal, donor1	No	No	No	female	Yes	throat (fetal)	
CNhs14139	thymic carcinoma cell line:Ty-82	No	Yes	Yes	female	Yes	Ty-82	Thymic undifferentiated carcinoma
CNhs10633	thymus, adult, pool1	No	No	No	male	Yes	thymus	
CNhs10650	thymus, fetal, pool1	No	No	No		Yes	thymus (fetal)	
CNhs14140	thyroid carcinoma cell line:KHM-5M	No	Yes	Yes	male	Yes	KHM-5M	Thyroid gland undifferentiated (anaplastic) carcinoma
CNhs11872	thyroid carcinoma cell line:TCO-1	No	Yes	Yes	male	Yes	TCO-1	Thyroid gland undifferentiated (anaplastic) carcinoma
CNhs10634	thyroid, adult, pool1	No	No	No		Yes	thyroid	
CNhs11769	thyroid, fetal, donor1	No	No	No	male	Yes	thyroid (fetal)	
CNhs13460	tongue epidermis (fungiform papillae), donor1	No	No	No	male	Yes	fungiform papilla	
CNhs12853	tongue, adult	No	No	No	male	Yes	tongue	
CNhs11768	tongue, fetal, donor1	No	No	No	female	Yes	tongue (fetal)	
CNhs10654	tonsil, adult, pool1	No	No	No		Yes	tonsil	
CNhs11340	Trabecular Meshwork Cells, donor1	No	No	No		Yes	trabecular meshwork cell	
CNhs12097	Trabecular Meshwork Cells, donor2	No	No	No		Yes	trabecular meshwork cell	
CNhs12124	Trabecular Meshwork Cells, donor3	No	No	No		Yes	trabecular meshwork cell	
CNhs10635	trachea, adult, pool1	No	No	No		Yes	trachea	
CNhs11766	trachea, fetal, donor1	No	No	No	male	Yes	trachea (fetal)	
CNhs11092	Tracheal Epithelial Cells, donor1	No	No	No		Yes	tracheal epithelial cell	
CNhs11993	Tracheal Epithelial Cells, donor2	No	No	No		Yes	tracheal epithelial cell	
CNhs12051	Tracheal Epithelial Cells, donor3	No	No	No		Yes	tracheal epithelial cell	
CNhs11837	transitional cell carcinoma cell line:Hs 769.T	No	Yes	Yes	female	Yes	Hs 769.T	Urethral urothelial carcinoma
CNhs10735	transitional-cell carcinoma cell line:5637	No	Yes	Yes	male	Yes	5637	Bladder carcinoma
CNhs11261	transitional-cell carcinoma cell line:JMSU1	No	Yes	Yes	male	Yes	JMSU-1	Bladder carcinoma
CNhs11828	tridermal teratoma cell line:HGRT	No	Yes	Yes	female	Yes	HGRT	Mature gastric teratoma
CNhs11883	tubular adenocarcinoma cell line:SUIT-2	No	Yes	Yes	male	Yes	SUIT-2	Pancreatic ductal adenocarcinoma
CNhs11765	umbilical cord, fetal, donor1	No	No	No	male	Yes	umbilical cord (fetal)	
CNhs10612	Universal RNA - Human Normal Tissues Biochain, pool1	No	No	No		No	N/A	
CNhs13464	Urethra, donor2	No	No	No	male	Yes	urethra	
CNhs10843	Urothelial cells, donor0	No	No	No		Yes	urothelial cell	
CNhs11334	Urothelial Cells, donor1	No	No	No		Yes	urothelial cell	
CNhs12091	Urothelial Cells, donor2	No	No	No		Yes	urothelial cell	
